Age,Income,Purchases,Membership,Churn
52,229.79999999999998,55,One year,No
34,1138.1999999999998,9,Month-to-month,Yes
52,839.4000000000001,7,Month-to-month,Yes
36,490.79999999999995,35,One year,No
37,963.0,6,Two year,No
53,583.2,1,Month-to-month,Yes
52,849.5999999999999,17,Month-to-month,No
49,722.4000000000001,10,Month-to-month,No
61,662.4000000000001,15,One year,No
57,669.5999999999999,40,Month-to-month,Yes
41,649.8,13,One year,No
34,961.8000000000001,29,Month-to-month,Yes
24,906.0,3,Month-to-month,Yes
60,1204.8000000000002,58,Month-to-month,No
18,750.5999999999999,45,One year,No
52,845.4000000000001,72,Two year,No
49,1026.0,68,One year,No
53,242.39999999999998,1,Month-to-month,Yes
30,654.0,38,Month-to-month,No
23,249.0,2,Month-to-month,No
31,244.20000000000002,11,Month-to-month,No
54,1092.0,20,One year,No
32,1257.6,72,Two year,No
64,897.0,3,Month-to-month,Yes
21,1248.6,23,Month-to-month,Yes
57,613.2,40,Month-to-month,No
33,1077.6,62,Month-to-month,No
45,246.60000000000002,22,Month-to-month,No
33,768.5999999999999,11,Month-to-month,No
21,898.1999999999999,7,Month-to-month,No
62,1159.8000000000002,13,Month-to-month,Yes
43,240.60000000000002,1,Month-to-month,Yes
45,1241.4,39,Month-to-month,Yes
49,300.0,3,Month-to-month,No
62,243.60000000000002,58,Two year,No
19,316.20000000000005,6,Month-to-month,No
48,238.79999999999998,1,Month-to-month,Yes
20,656.4000000000001,22,Month-to-month,No
25,556.2,14,Month-to-month,Yes
41,1083.0,64,One year,No
32,239.39999999999998,1,Month-to-month,Yes
60,247.79999999999998,6,Month-to-month,No
48,955.1999999999999,1,Month-to-month,Yes
26,305.4,39,One year,No
56,234.0,20,One year,No
62,910.8000000000001,1,Month-to-month,Yes
19,914.4000000000001,1,Month-to-month,Yes
25,793.8000000000001,64,One year,No
24,231.0,1,Month-to-month,Yes
61,829.1999999999999,46,Month-to-month,No
56,469.20000000000005,28,One year,No
59,240.60000000000002,33,Month-to-month,No
33,717.5999999999999,39,One year,No
52,1011.5999999999999,42,Month-to-month,Yes
47,583.2,1,Month-to-month,No
27,948.0,7,Month-to-month,Yes
55,1264.1999999999998,70,Two year,No
35,301.20000000000005,65,Two year,No
22,597.0,1,Month-to-month,No
46,1137.0,18,Month-to-month,No
56,1116.0,24,Month-to-month,No
51,862.8000000000001,63,Two year,No
60,930.5999999999999,44,One year,No
62,238.20000000000002,4,Month-to-month,No
40,843.0,1,Month-to-month,Yes
22,1143.0,37,Month-to-month,No
47,1015.1999999999999,10,Month-to-month,Yes
23,300.6,34,Month-to-month,No
63,637.8,35,One year,No
61,241.79999999999998,4,Month-to-month,No
21,1215.0,39,Month-to-month,No
46,1206.6,43,One year,No
40,289.20000000000005,17,Month-to-month,Yes
23,303.6,61,Two year,No
49,861.5999999999999,49,One year,No
59,236.39999999999998,4,One year,No
35,598.2,64,Two year,No
32,835.1999999999999,3,Month-to-month,No
57,237.0,1,Month-to-month,No
49,969.5999999999999,40,One year,No
26,720.0,1,Month-to-month,Yes
54,1038.6,8,Month-to-month,Yes
27,250.20000000000002,1,Month-to-month,Yes
37,770.4000000000001,34,One year,No
23,420.0,1,Month-to-month,No
20,609.0,39,Month-to-month,Yes
59,1266.0,58,One year,Yes
28,230.39999999999998,45,Two year,No
60,1021.8000000000001,6,Month-to-month,Yes
34,1087.8000000000002,43,One year,No
49,240.0,41,Two year,No
21,895.8000000000001,5,Month-to-month,No
21,734.4000000000001,72,Two year,No
34,239.39999999999998,4,One year,No
58,657.5999999999999,9,Month-to-month,No
36,881.4000000000001,72,Two year,No
22,617.4000000000001,33,One year,No
49,965.4000000000001,72,Two year,No
39,650.4000000000001,22,Month-to-month,Yes
23,1314.0,70,One year,Yes
52,1252.8000000000002,21,Month-to-month,Yes
39,1023.5999999999999,15,Month-to-month,No
18,951.5999999999999,29,Month-to-month,No
37,918.0,15,Month-to-month,No
39,1261.1999999999998,71,Month-to-month,Yes
28,304.79999999999995,72,Two year,No
30,1042.1999999999998,19,Month-to-month,No
59,235.79999999999998,1,Month-to-month,No
20,908.4000000000001,1,Month-to-month,Yes
26,546.5999999999999,2,Month-to-month,No
29,937.1999999999999,11,Month-to-month,No
40,231.60000000000002,12,One year,No
31,1326.0,70,Two year,No
50,1089.6,20,Month-to-month,Yes
35,243.60000000000002,23,Month-to-month,No
58,976.1999999999999,49,Two year,No
26,1175.4,4,Month-to-month,Yes
40,1297.8000000000002,32,Month-to-month,Yes
27,663.5999999999999,2,Month-to-month,No
36,678.5999999999999,69,Two year,No
64,966.0,6,Month-to-month,Yes
22,236.39999999999998,24,Two year,No
64,1248.6,32,One year,No
40,634.2,27,Two year,No
47,1251.6,27,Month-to-month,Yes
42,967.8000000000001,58,Month-to-month,No
45,856.1999999999999,1,Month-to-month,Yes
51,295.79999999999995,18,Two year,No
62,255.60000000000002,47,Two year,No
64,1322.4,70,Two year,No
42,1072.8000000000002,13,Month-to-month,Yes
27,612.5999999999999,36,Month-to-month,No
31,237.60000000000002,67,Two year,No
59,238.79999999999998,10,Month-to-month,No
63,1047.6,19,Month-to-month,No
47,238.20000000000002,71,Two year,No
58,1072.8000000000002,72,Two year,No
42,240.0,48,Two year,No
31,240.60000000000002,1,Month-to-month,No
52,999.0,18,Month-to-month,No
51,247.20000000000002,1,Month-to-month,Yes
27,1234.8000000000002,67,Two year,No
52,469.20000000000005,69,Two year,No
28,1199.4,19,Month-to-month,Yes
28,1374.0,72,Two year,No
38,242.39999999999998,38,Two year,No
38,669.5999999999999,40,One year,No
39,290.4,61,Two year,No
62,972.0,10,Month-to-month,Yes
24,873.5999999999999,32,One year,No
34,1198.1999999999998,21,Month-to-month,No
19,1194.0,59,One year,No
29,841.8000000000001,13,Month-to-month,Yes
59,243.0,47,Two year,No
35,312.0,69,Two year,No
28,238.79999999999998,2,Month-to-month,No
33,228.60000000000002,22,Month-to-month,No
35,1158.0,15,Month-to-month,No
52,238.20000000000002,53,Two year,No
43,308.4,28,Month-to-month,No
33,243.60000000000002,22,One year,No
23,841.8000000000001,1,Month-to-month,Yes
61,1098.6,16,Month-to-month,No
60,472.79999999999995,48,Two year,No
64,1268.4,30,Month-to-month,No
64,843.0,3,Month-to-month,No
59,1125.0,57,Two year,No
29,1158.6,68,One year,Yes
30,720.0,23,One year,No
21,717.5999999999999,65,Two year,No
56,1087.8000000000002,44,One year,No
19,1308.0,71,Two year,No
43,817.1999999999999,37,One year,No
44,244.79999999999998,12,Month-to-month,No
44,983.4000000000001,69,Two year,No
32,726.5999999999999,35,Month-to-month,No
25,787.1999999999999,5,Month-to-month,No
24,990.0,58,Two year,No
64,987.5999999999999,72,Two year,No
63,817.8000000000001,72,Two year,No
57,243.60000000000002,1,Month-to-month,No
29,1146.6,39,One year,Yes
30,242.39999999999998,53,One year,No
60,1070.4,27,Month-to-month,No
34,835.8000000000001,1,Month-to-month,Yes
34,1071.6,1,Month-to-month,Yes
53,897.5999999999999,18,Month-to-month,No
38,242.39999999999998,46,Two year,No
25,1012.8000000000001,72,Two year,No
22,1050.6,36,Month-to-month,Yes
43,301.79999999999995,4,Month-to-month,No
33,237.60000000000002,25,Two year,No
53,610.2,40,Month-to-month,No
45,1228.8000000000002,63,Month-to-month,No
46,1155.6,15,Month-to-month,Yes
64,666.0,14,Month-to-month,No
29,1317.0,72,Two year,No
54,1276.8000000000002,39,Month-to-month,No
47,720.0,47,Two year,No
40,1065.6,19,Month-to-month,No
33,1022.4000000000001,5,Month-to-month,Yes
31,421.20000000000005,13,Month-to-month,Yes
27,960.5999999999999,17,Month-to-month,No
24,906.5999999999999,34,Month-to-month,No
62,594.5999999999999,42,Month-to-month,No
54,975.5999999999999,5,Month-to-month,Yes
46,286.79999999999995,71,Two year,No
20,796.8000000000001,19,Month-to-month,No
32,235.20000000000002,2,Month-to-month,Yes
53,225.60000000000002,57,Two year,No
64,1300.8000000000002,72,Two year,No
63,1031.4,6,Month-to-month,No
36,1025.4,17,Month-to-month,Yes
30,970.8000000000001,61,Two year,No
59,852.0,1,Month-to-month,Yes
38,1341.6,48,Two year,No
54,247.20000000000002,16,Month-to-month,No
44,1020.5999999999999,9,Month-to-month,Yes
46,535.2,3,Month-to-month,No
37,532.8,1,Month-to-month,Yes
42,1261.1999999999998,65,Two year,No
23,1381.8000000000002,70,Two year,No
53,717.5999999999999,60,One year,No
19,315.6,69,One year,No
39,846.5999999999999,35,Month-to-month,No
49,240.60000000000002,22,Month-to-month,No
33,958.1999999999999,66,Two year,No
35,843.5999999999999,1,Month-to-month,Yes
22,952.1999999999999,1,Month-to-month,Yes
53,1080.6,34,Month-to-month,No
47,293.4,72,Two year,No
62,719.4000000000001,31,One year,No
36,304.20000000000005,30,One year,No
40,1089.6,9,Month-to-month,Yes
51,845.4000000000001,20,Month-to-month,Yes
30,411.59999999999997,19,Month-to-month,No
60,1260.6,65,Month-to-month,No
46,231.60000000000002,30,Two year,No
53,229.79999999999998,6,One year,No
39,616.8,2,Month-to-month,No
64,862.1999999999999,53,Month-to-month,No
53,904.8000000000001,7,Month-to-month,No
26,596.4000000000001,61,One year,No
56,543.0,70,One year,Yes
36,945.0,13,Month-to-month,No
55,979.1999999999999,35,One year,No
23,844.8000000000001,2,Month-to-month,No
64,909.5999999999999,3,Month-to-month,Yes
32,913.1999999999999,3,Month-to-month,No
37,1128.0,62,One year,No
26,1247.4,72,Two year,No
49,239.39999999999998,63,Two year,No
21,855.5999999999999,20,Month-to-month,Yes
35,1329.6,35,One year,No
22,829.1999999999999,21,Month-to-month,Yes
37,1153.1999999999998,62,One year,No
40,585.5999999999999,15,Month-to-month,No
28,606.5999999999999,55,Month-to-month,No
54,535.8,11,Month-to-month,No
39,1059.0,17,Month-to-month,Yes
21,233.39999999999998,61,One year,No
46,1071.6,71,Two year,No
61,840.0,2,Month-to-month,Yes
51,231.0,35,Two year,No
30,846.0,17,Month-to-month,No
59,1168.1999999999998,21,Month-to-month,Yes
26,235.79999999999998,47,Two year,No
59,250.20000000000002,3,Month-to-month,No
48,235.79999999999998,3,Month-to-month,No
24,232.20000000000002,44,Two year,No
21,528.0,1,Month-to-month,No
36,1132.8000000000002,44,One year,No
59,310.79999999999995,5,Month-to-month,Yes
47,667.8,24,Month-to-month,Yes
48,835.8000000000001,1,Month-to-month,Yes
52,904.8000000000001,18,Month-to-month,No
38,1207.1999999999998,10,Month-to-month,Yes
48,852.0,65,Two year,No
36,1032.0,1,Month-to-month,Yes
48,1283.4,53,One year,Yes
49,254.39999999999998,3,One year,No
19,732.5999999999999,33,Two year,No
27,355.20000000000005,3,Month-to-month,Yes
19,959.4000000000001,34,One year,No
19,236.39999999999998,14,Two year,No
41,243.60000000000002,13,Month-to-month,No
34,718.8,46,One year,Yes
49,292.20000000000005,23,One year,No
33,237.0,47,Two year,No
33,603.5999999999999,17,Month-to-month,No
63,1147.1999999999998,49,Month-to-month,Yes
56,603.0,59,Month-to-month,No
48,1024.1999999999998,69,Two year,No
60,499.20000000000005,11,One year,Yes
41,619.8,10,Month-to-month,No
18,288.0,12,Two year,No
28,1210.1999999999998,45,Month-to-month,Yes
38,718.2,39,Month-to-month,No
21,305.4,71,Two year,No
24,286.79999999999995,71,Two year,No
43,289.79999999999995,33,One year,No
64,908.4000000000001,67,Month-to-month,No
29,482.40000000000003,37,Month-to-month,Yes
48,1014.0,49,Month-to-month,Yes
34,610.2,9,Month-to-month,No
50,1099.1999999999998,52,Two year,No
28,1186.8000000000002,70,One year,No
45,1020.0,1,Month-to-month,No
49,947.4000000000001,14,Month-to-month,Yes
18,531.5999999999999,1,Month-to-month,No
64,242.39999999999998,1,Month-to-month,Yes
45,962.4000000000001,52,One year,No
59,730.8,6,Month-to-month,No
24,410.40000000000003,7,Month-to-month,No
19,1022.4000000000001,47,Month-to-month,Yes
59,1045.8000000000002,26,One year,No
41,651.5999999999999,25,Month-to-month,No
21,229.20000000000002,69,Two year,No
61,1353.0,72,Two year,No
36,239.39999999999998,4,Month-to-month,No
43,234.0,59,Two year,No
28,786.5999999999999,67,Two year,No
57,945.5999999999999,26,Month-to-month,No
60,938.4000000000001,27,One year,No
28,1263.0,72,Two year,No
62,1071.0,6,Month-to-month,No
20,247.79999999999998,62,Two year,No
29,824.4000000000001,20,One year,No
20,943.8000000000001,6,Month-to-month,No
59,297.0,51,Two year,No
44,237.0,61,Two year,No
19,1069.1999999999998,62,Month-to-month,No
33,1016.4000000000001,72,Two year,No
19,1176.0,13,Month-to-month,Yes
47,1133.4,5,Month-to-month,Yes
37,1260.0,3,Month-to-month,Yes
55,1126.1999999999998,26,Month-to-month,Yes
45,718.8,13,Month-to-month,No
42,239.39999999999998,38,Two year,No
49,1008.0,8,Month-to-month,Yes
27,1306.8000000000002,34,Month-to-month,No
59,403.20000000000005,18,Month-to-month,No
57,1030.1999999999998,56,One year,No
50,418.20000000000005,36,Month-to-month,No
30,585.0,9,Month-to-month,Yes
58,1018.1999999999999,1,Month-to-month,Yes
59,679.8,12,Month-to-month,Yes
64,1143.6,57,Month-to-month,No
54,886.8000000000001,42,One year,Yes
33,294.0,33,Two year,Yes
62,1015.1999999999999,70,Two year,No
39,539.4000000000001,68,Month-to-month,No
37,296.4,1,Month-to-month,No
60,1203.6,37,Month-to-month,No
44,305.4,4,Month-to-month,No
58,608.4000000000001,1,Month-to-month,No
33,660.0,20,Month-to-month,No
51,820.8000000000001,72,Two year,No
49,1078.8000000000002,31,Month-to-month,Yes
43,942.5999999999999,18,Month-to-month,Yes
42,660.5999999999999,11,Month-to-month,No
19,237.60000000000002,33,Two year,No
29,1013.4000000000001,62,One year,No
57,430.79999999999995,1,Month-to-month,No
26,969.0,16,Month-to-month,No
29,943.8000000000001,22,One year,No
43,741.0,49,Month-to-month,No
26,764.4000000000001,36,One year,No
27,1193.4,42,Month-to-month,Yes
49,302.4,4,Month-to-month,Yes
51,888.5999999999999,12,One year,Yes
37,1051.1999999999998,31,Month-to-month,No
56,1069.8000000000002,5,Month-to-month,No
19,240.0,66,Two year,No
18,660.0,15,Month-to-month,Yes
53,1252.8000000000002,64,Two year,No
41,240.60000000000002,10,Month-to-month,No
44,1077.0,7,Month-to-month,Yes
19,411.59999999999997,29,Month-to-month,No
48,247.79999999999998,57,Two year,No
31,1011.0,46,Month-to-month,No
19,235.79999999999998,53,Two year,No
46,958.1999999999999,17,One year,No
32,242.39999999999998,38,Two year,No
29,237.60000000000002,15,One year,No
54,604.2,22,Month-to-month,No
45,1021.8000000000001,14,Month-to-month,Yes
37,895.1999999999999,57,One year,No
56,949.8000000000001,11,Month-to-month,No
41,244.20000000000002,1,Two year,No
38,252.60000000000002,12,Two year,No
27,1135.1999999999998,3,Month-to-month,Yes
63,1136.4,36,Month-to-month,No
31,1131.0,16,Month-to-month,Yes
54,869.4000000000001,65,One year,Yes
35,899.4000000000001,2,Month-to-month,No
41,1262.4,42,Month-to-month,Yes
31,1343.4,72,Two year,No
51,238.20000000000002,62,Two year,No
29,1077.0,6,Month-to-month,No
39,240.60000000000002,48,Two year,No
23,1307.4,35,Two year,No
53,235.79999999999998,52,One year,No
62,298.79999999999995,1,Month-to-month,No
53,994.1999999999999,6,Month-to-month,Yes
39,1118.4,71,Two year,No
31,1017.5999999999999,67,One year,No
33,861.0,60,One year,No
53,364.20000000000005,23,Month-to-month,No
42,658.2,39,One year,No
49,234.0,15,One year,No
50,1246.1999999999998,53,Month-to-month,Yes
62,290.4,24,Two year,No
53,232.20000000000002,37,Month-to-month,No
37,1003.1999999999999,5,Month-to-month,Yes
35,1207.8000000000002,50,One year,No
55,1129.1999999999998,54,One year,No
20,894.5999999999999,3,Month-to-month,No
40,1301.4,68,One year,Yes
49,673.8,5,Month-to-month,No
62,244.20000000000002,33,Two year,No
33,966.5999999999999,41,One year,No
22,735.0,34,One year,No
21,245.39999999999998,13,Month-to-month,No
38,226.79999999999998,20,Month-to-month,No
57,235.20000000000002,51,Two year,No
31,1098.0,3,Month-to-month,Yes
56,542.4000000000001,41,Month-to-month,No
48,233.39999999999998,13,Month-to-month,No
31,305.4,35,Two year,No
23,970.1999999999999,12,Month-to-month,Yes
29,1138.8000000000002,4,Month-to-month,No
33,588.5999999999999,43,Month-to-month,Yes
34,351.6,12,Month-to-month,No
62,1263.6,68,Month-to-month,Yes
40,1067.4,25,Month-to-month,Yes
31,243.0,7,One year,No
24,1330.1999999999998,66,One year,Yes
63,1326.0,53,One year,No
49,1312.8000000000002,63,Month-to-month,No
32,1370.4,70,Two year,Yes
61,438.0,27,Month-to-month,Yes
34,849.0,1,Month-to-month,Yes
58,239.39999999999998,5,Month-to-month,No
64,235.20000000000002,37,One year,No
61,481.79999999999995,3,Month-to-month,Yes
51,919.1999999999999,12,Month-to-month,No
22,235.20000000000002,38,One year,No
62,1023.5999999999999,9,Month-to-month,No
44,790.1999999999999,13,Month-to-month,No
40,1133.4,29,Month-to-month,Yes
57,240.60000000000002,47,Two year,No
31,1192.8000000000002,61,Month-to-month,No
32,240.0,16,Month-to-month,No
60,941.4000000000001,41,Two year,No
50,301.20000000000005,43,Two year,No
48,1168.1999999999998,36,Month-to-month,Yes
52,660.0,6,Month-to-month,No
34,853.1999999999999,58,One year,No
45,738.5999999999999,19,Month-to-month,No
36,550.8,11,Month-to-month,No
63,483.59999999999997,39,One year,No
40,1045.1999999999998,8,Month-to-month,No
49,594.0,26,Month-to-month,No
57,885.5999999999999,53,Month-to-month,No
30,230.39999999999998,70,Two year,No
37,543.5999999999999,1,Month-to-month,Yes
52,300.0,59,Two year,No
22,1139.4,2,Month-to-month,Yes
26,423.59999999999997,7,One year,No
46,534.5999999999999,12,Month-to-month,Yes
23,921.0,59,One year,No
42,972.0,61,Two year,No
48,1266.6,72,Two year,No
39,225.60000000000002,13,Month-to-month,No
19,298.79999999999995,64,One year,No
62,281.4,1,Month-to-month,Yes
22,778.8000000000001,10,One year,No
44,736.2,65,One year,No
42,1367.4,62,Two year,No
25,1081.8000000000002,55,One year,No
18,649.2,25,Month-to-month,No
37,356.4,1,Month-to-month,Yes
61,597.5999999999999,1,Month-to-month,No
40,1213.1999999999998,59,Month-to-month,Yes
49,292.79999999999995,64,Two year,No
28,1140.0,36,Month-to-month,No
56,607.8,3,Month-to-month,Yes
64,838.8000000000001,61,Two year,No
41,479.40000000000003,26,One year,No
28,664.8,1,Month-to-month,Yes
46,1087.1999999999998,1,Month-to-month,Yes
43,1239.0,68,Two year,No
33,1042.1999999999998,2,Month-to-month,Yes
52,1131.0,72,Two year,No
37,564.5999999999999,71,Two year,No
63,246.60000000000002,57,Two year,No
20,235.79999999999998,4,Month-to-month,No
18,842.4000000000001,1,Month-to-month,No
64,972.0,72,Two year,No
18,910.8000000000001,21,One year,No
34,296.4,71,Two year,No
19,1188.6,29,Month-to-month,Yes
46,1323.0,69,Two year,No
37,1020.0,64,Two year,No
23,237.0,16,Month-to-month,No
25,286.79999999999995,4,One year,No
46,1335.0,52,One year,Yes
50,661.2,2,Month-to-month,Yes
20,239.39999999999998,1,Month-to-month,No
52,301.79999999999995,18,Month-to-month,No
22,649.8,2,Month-to-month,No
44,717.5999999999999,19,Month-to-month,No
61,1006.1999999999999,40,Month-to-month,No
29,1258.8000000000002,66,One year,No
37,903.5999999999999,21,Month-to-month,No
62,799.8000000000001,8,Month-to-month,No
37,1314.0,72,Two year,No
26,886.1999999999999,48,One year,No
56,231.60000000000002,69,Two year,No
21,1418.4,72,Two year,No
36,617.4000000000001,14,One year,No
55,713.4000000000001,6,Month-to-month,No
44,234.0,8,Two year,No
62,234.60000000000002,17,One year,No
60,1122.6,65,One year,No
30,711.5999999999999,57,One year,No
30,1227.0,13,Month-to-month,Yes
39,1150.8000000000002,19,Month-to-month,Yes
45,1317.6,56,One year,No
64,937.1999999999999,14,Month-to-month,No
62,478.79999999999995,52,Month-to-month,No
39,778.8000000000001,58,Two year,No
60,1140.6,47,Month-to-month,Yes
36,640.8,67,Month-to-month,No
25,298.79999999999995,2,Month-to-month,No
25,536.4000000000001,6,Month-to-month,No
59,1368.0,71,Two year,No
43,243.0,46,Two year,No
43,646.2,5,Month-to-month,Yes
40,1006.1999999999999,67,Month-to-month,No
60,242.39999999999998,3,Month-to-month,No
30,239.39999999999998,3,Month-to-month,No
45,1250.4,52,Month-to-month,Yes
26,603.0,42,Month-to-month,Yes
37,244.20000000000002,50,One year,No
36,1080.0,23,Month-to-month,No
56,650.4000000000001,67,Two year,No
29,1194.0,25,Month-to-month,Yes
32,1189.1999999999998,39,One year,No
48,802.8000000000001,69,Two year,No
31,310.20000000000005,1,One year,No
28,1092.6,32,Month-to-month,No
43,852.0,9,Month-to-month,Yes
59,1118.4,16,Month-to-month,Yes
44,251.39999999999998,60,Two year,No
28,1310.4,72,Two year,No
55,232.20000000000002,5,Month-to-month,Yes
51,1029.6,26,Month-to-month,No
60,238.20000000000002,3,Month-to-month,Yes
36,235.79999999999998,2,Month-to-month,No
23,246.0,2,One year,No
63,1075.8000000000002,36,One year,No
55,892.1999999999999,7,Month-to-month,No
59,593.4000000000001,60,Two year,No
45,1069.1999999999998,19,Month-to-month,No
18,901.8000000000001,45,Two year,No
52,847.8000000000001,4,Month-to-month,No
57,1250.4,31,Month-to-month,Yes
25,1080.6,47,Month-to-month,No
64,951.0,1,Month-to-month,Yes
24,538.8,1,Month-to-month,Yes
28,232.79999999999998,1,Month-to-month,No
56,1065.0,59,Month-to-month,No
21,841.1999999999999,10,Month-to-month,Yes
42,1092.0,35,Month-to-month,No
29,355.79999999999995,4,Month-to-month,Yes
43,1089.6,32,One year,No
55,934.1999999999999,43,Month-to-month,Yes
63,651.5999999999999,4,Month-to-month,Yes
29,227.39999999999998,54,Two year,No
60,1141.8000000000002,11,Month-to-month,Yes
54,1228.8000000000002,66,Two year,No
63,1198.8000000000002,61,One year,No
41,1064.4,72,Two year,No
33,651.5999999999999,44,One year,No
30,668.4000000000001,41,Month-to-month,No
42,1247.4,50,One year,No
21,1330.1999999999998,47,One year,Yes
28,241.79999999999998,8,Two year,No
49,240.60000000000002,18,Month-to-month,No
24,1103.4,72,Two year,No
63,966.0,1,Month-to-month,Yes
28,667.8,42,Month-to-month,No
45,896.4000000000001,18,Month-to-month,No
58,1249.8000000000002,13,One year,No
40,1003.8000000000001,68,One year,No
62,866.4000000000001,4,Month-to-month,Yes
40,1320.6,69,Two year,No
45,618.0,17,Month-to-month,Yes
60,306.0,25,Two year,No
64,1074.6,43,Month-to-month,Yes
43,234.0,59,Two year,No
42,968.4000000000001,5,Month-to-month,No
46,930.0,21,One year,Yes
36,1261.1999999999998,69,One year,No
50,301.79999999999995,13,Month-to-month,No
53,1143.0,42,Month-to-month,Yes
31,1147.8000000000002,52,Month-to-month,No
31,1020.0,46,Month-to-month,Yes
52,969.5999999999999,61,Two year,No
47,298.20000000000005,29,One year,No
45,657.0,25,One year,No
34,1029.0,5,Month-to-month,Yes
20,609.0,15,One year,No
33,241.79999999999998,19,Two year,No
63,240.60000000000002,44,Two year,No
47,1179.0,6,Month-to-month,Yes
46,859.1999999999999,58,Two year,No
62,977.4000000000001,62,One year,No
32,700.8,70,One year,No
63,308.4,1,Month-to-month,Yes
42,644.4000000000001,10,Two year,No
55,235.20000000000002,26,One year,No
59,1072.8000000000002,66,Month-to-month,No
64,828.0,7,Month-to-month,Yes
55,1010.4000000000001,51,One year,No
40,1273.1999999999998,72,Two year,No
42,309.0,65,Two year,No
59,552.5999999999999,2,Month-to-month,Yes
24,779.4000000000001,70,One year,No
39,1025.4,72,Two year,No
34,240.60000000000002,1,Month-to-month,No
35,916.8000000000001,1,Month-to-month,Yes
58,1206.0,5,Month-to-month,Yes
27,248.39999999999998,3,Month-to-month,No
27,303.6,58,Two year,No
24,480.59999999999997,22,Month-to-month,Yes
55,1207.1999999999998,33,Month-to-month,No
44,839.4000000000001,1,Month-to-month,Yes
50,888.0,54,Month-to-month,No
18,1192.8000000000002,72,Two year,No
61,1119.6,1,Month-to-month,Yes
51,589.8,3,Month-to-month,Yes
21,1289.4,72,Two year,No
34,1003.1999999999999,72,Two year,No
21,1188.6,54,Month-to-month,No
60,961.1999999999999,59,One year,No
43,783.5999999999999,54,Two year,No
21,1074.6,60,Two year,No
18,729.5999999999999,60,Two year,No
24,894.0,3,Month-to-month,No
47,1189.8000000000002,69,Two year,No
26,231.0,1,Month-to-month,No
52,473.40000000000003,50,Month-to-month,No
25,538.2,56,Month-to-month,No
41,1166.4,60,Two year,No
36,1326.6,69,One year,No
53,420.59999999999997,1,Month-to-month,Yes
60,876.0,1,Month-to-month,Yes
44,238.79999999999998,3,Month-to-month,No
49,923.4000000000001,60,Two year,No
31,424.79999999999995,13,Two year,No
35,245.39999999999998,62,Two year,No
45,1161.0,45,One year,No
46,650.4000000000001,25,One year,No
33,1201.1999999999998,44,Two year,No
52,543.0,2,Month-to-month,No
64,1006.1999999999999,33,Month-to-month,Yes
48,841.1999999999999,1,Month-to-month,Yes
21,250.20000000000002,22,One year,No
54,401.40000000000003,35,Month-to-month,No
34,242.39999999999998,29,Two year,No
56,1030.8000000000002,27,One year,No
63,732.0,54,One year,No
43,847.8000000000001,2,Month-to-month,Yes
56,1042.8000000000002,57,One year,No
58,832.8000000000001,62,Two year,No
21,244.20000000000002,15,One year,No
47,244.20000000000002,2,Month-to-month,Yes
47,1251.6,70,Two year,No
39,539.4000000000001,21,Month-to-month,No
28,593.4000000000001,23,One year,No
19,247.20000000000002,6,One year,No
61,234.60000000000002,4,Two year,No
29,1188.0,3,Month-to-month,Yes
47,1122.0,23,Month-to-month,No
53,654.5999999999999,26,One year,No
35,240.60000000000002,8,Month-to-month,No
43,1007.4000000000001,26,Month-to-month,Yes
24,953.4000000000001,2,Month-to-month,No
18,1394.4,67,Two year,Yes
43,1124.4,71,Two year,Yes
40,958.1999999999999,59,One year,No
43,1200.0,39,One year,No
62,235.20000000000002,21,Two year,No
23,236.39999999999998,1,Month-to-month,Yes
23,242.39999999999998,48,Two year,No
61,604.8,31,One year,No
25,1360.1999999999998,64,One year,No
41,960.0,46,Month-to-month,No
39,971.4000000000001,52,Two year,No
36,298.79999999999995,67,Two year,No
54,658.8,67,Month-to-month,No
35,906.5999999999999,5,Month-to-month,Yes
48,1311.0,71,Two year,No
54,931.8000000000001,9,Month-to-month,Yes
47,1140.0,26,Month-to-month,Yes
59,1395.6,71,One year,No
50,238.79999999999998,32,Month-to-month,No
27,844.1999999999999,2,Month-to-month,No
54,307.20000000000005,71,Two year,No
29,533.4000000000001,60,One year,No
47,1201.8000000000002,55,One year,No
44,1264.8000000000002,54,One year,Yes
56,1150.1999999999998,2,Month-to-month,Yes
26,886.1999999999999,6,Month-to-month,No
38,841.1999999999999,48,Two year,No
29,303.0,63,Two year,No
46,949.8000000000001,1,Month-to-month,Yes
50,252.60000000000002,12,Month-to-month,No
60,299.4,54,Month-to-month,No
32,774.0,30,One year,No
19,235.79999999999998,30,Month-to-month,Yes
56,948.0,4,Month-to-month,Yes
61,1271.4,40,One year,No
35,910.1999999999999,9,Month-to-month,No
20,1102.1999999999998,17,Month-to-month,Yes
24,523.2,62,Two year,No
60,1095.0,28,One year,No
35,1077.0,70,Two year,No
61,1252.8000000000002,46,Two year,No
55,1081.8000000000002,23,Month-to-month,No
54,483.59999999999997,47,One year,No
50,1263.0,68,Two year,No
61,1272.0,60,One year,Yes
48,1248.0,67,Two year,No
28,835.8000000000001,14,Month-to-month,No
21,891.5999999999999,57,Month-to-month,No
35,1210.8000000000002,55,One year,No
21,243.0,1,Month-to-month,No
51,598.8,1,Month-to-month,Yes
46,1162.8000000000002,23,Month-to-month,No
41,1204.1999999999998,13,Month-to-month,Yes
39,1249.1999999999998,47,Month-to-month,No
19,241.20000000000002,38,One year,No
